# stan_version_major = 2
# stan_version_minor = 28
# stan_version_patch = 1
# model = HJ_C_sim5_re_model
# start_datetime = 2022-03-09 18:51:16 UTC
# method = sample (Default)
#   sample
#     num_samples = 2000
#     num_warmup = 2000
#     save_warmup = 0 (Default)
#     thin = 2
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.94999999999999996
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 20
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file = C:/Users/JRIVER~1/AppData/Local/Temp/Rtmp8W8kz6/standata-4bcc5bff5a14.json
# init = 2 (Default)
# random
#   seed = 1725594587
# output
#   file = C:/Users/JRiveraEspejo/Desktop/1. Work/#Classes/PhD Antwerp/#thesis/paper1/sim_chain/HJ_C_sim5_re-4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = C:/Users/JRiveraEspejo/Desktop/1. Work/#Classes/PhD Antwerp/#thesis/paper1/sim_chain/HJ_C_sim5_re-profile-4.csv
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.28.1
# stancflags = --name=HJ_C_sim5_re_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a,aHS.1,aHS.2,aHS.3,bP,bA,m_i,s_i,re_i.1,re_i.2,re_i.3,re_i.4,re_i.5,re_i.6,re_i.7,re_i.8,re_i.9,re_i.10,re_i.11,re_i.12,re_i.13,re_i.14,re_i.15,re_i.16,re_i.17,re_i.18,re_i.19,re_i.20,re_i.21,re_i.22,re_i.23,re_i.24,re_i.25,re_i.26,re_i.27,re_i.28,re_i.29,re_i.30,re_i.31,re_i.32,m_k,s_SI,re_k.1,re_k.2,re_k.3,re_k.4,re_k.5,re_k.6,re_k.7,re_k.8,re_k.9,re_k.10,m_SI.1,m_SI.2,m_SI.3,m_SI.4,m_SI.5,m_SI.6,m_SI.7,m_SI.8,m_SI.9,m_SI.10,m_SI.11,m_SI.12,m_SI.13,m_SI.14,m_SI.15,m_SI.16,m_SI.17,m_SI.18,m_SI.19,m_SI.20,m_SI.21,m_SI.22,m_SI.23,m_SI.24,m_SI.25,m_SI.26,m_SI.27,m_SI.28,m_SI.29,m_SI.30,m_SI.31,m_SI.32
-4.33002,0.983471,0.0166529,8,255,0,36.5933,-1.30351,0.0950717,0.126625,-0.0731034,-0.282016,0.119776,-0.523005,0.746232,-1.11894,-1.04971,-0.617232,-0.933902,-0.679163,0.227833,0.0755866,-0.820842,-0.294613,-0.348257,-0.761368,-0.869734,0.491704,-0.834282,-0.309114,-0.195958,-0.979869,0.0492294,-0.718316,-1.22325,-0.517486,-1.48358,-1.1584,-0.928291,-0.864152,-0.519411,-0.374889,-0.100574,-0.78518,0.49115,-1.18906,-0.761309,0.900572,0.0220142,0.919935,0.88215,0.916148,0.912093,0.898715,0.913037,0.908676,0.889891,0.885519,0.89738,-1.38134,-1.6502,-1.39668,-1.73947,-1.72114,-0.179064,-1.10915,-1.16856,-0.936185,-0.955358,-1.72292,-1.75259,-0.410438,-1.86281,-1.56256,-1.58555,-1.97881,-0.772484,-1.87811,-1.94817,-1.52304,-2.66148,-2.25366,-2.72443,-2.28113,-1.97573,-1.52445,-1.33057,-2.34664,-0.640313,-2.61265,-1.88616
1.2956,0.135249,0.0166529,9,1023,0,29.5445,0.16549,-0.153206,-0.511347,-0.814847,0.0639124,0.0693257,0.0963495,0.681681,-0.0857378,-0.58126,-0.119993,0.68567,-0.0839403,0.876214,0.235538,0.278235,0.092831,0.450868,-0.368902,-0.425,1.32485,-0.549617,-0.0385256,0.352841,-0.025343,1.00902,-0.35611,-0.0411485,0.290443,-0.961045,-0.00386987,-1.01633,-0.456021,-0.0275645,0.404565,0.326732,-0.515536,1.08262,-0.605486,0.159354,-0.566574,0.0135982,-0.566499,-0.575708,-0.559518,-0.561298,-0.550296,-0.548507,-0.561005,-0.579301,-0.570333,-0.570156,0.0015613,-0.513812,0.0844819,0.606654,-0.012909,1.09273,0.242452,0.288397,0.266059,0.616284,-0.316098,-0.19709,1.10967,-0.736153,-0.0776196,0.15166,-0.315056,0.77561,-0.609368,-0.200022,0.098698,-1.11373,-0.620518,-1.47414,-0.99976,-0.658857,0.0896342,0.0300288,-0.93006,0.667119,-1.05126,-0.354118
2.41355,0.671918,0.0166529,6,75,1,17.1478,0.386312,-0.363281,-0.804007,-0.875743,0.0378509,0.0762926,-0.008216,0.592536,-0.302832,-0.287157,-0.222423,-0.0468768,-0.0959679,1.14593,0.160174,0.467866,0.255254,0.300985,-0.374105,-0.760673,1.22474,0.226684,-0.0990542,0.291198,0.398457,0.907217,0.134825,-0.320601,0.232638,-0.783014,-0.307543,-0.87374,-0.300636,0.132976,-0.292418,0.489566,-0.745328,1.01838,-0.701327,0.13493,-0.635209,0.0128283,-0.638784,-0.629474,-0.63265,-0.626121,-0.649616,-0.638991,-0.636202,-0.622072,-0.62926,-0.620705,-0.129668,-0.160985,0.0201361,-0.0779164,-0.00290935,1.43086,0.180024,0.560112,0.479308,0.520413,-0.291841,-0.504235,0.95491,-0.0261853,-0.229367,-0.00557919,0.0492479,0.62659,-0.192795,-0.521851,-0.0233152,-1.01584,-0.742368,-1.2145,-0.692281,-0.345757,-0.442849,0.34993,-1.02521,0.77315,-0.999717,-0.203555
7.08516,0.889998,0.0166529,6,69,1,24.4575,0.315201,-0.320291,-0.368393,-0.812579,-0.000142985,0.0703117,-0.00840527,0.540929,-0.166324,-0.521863,0.0515457,0.666581,0.0248005,0.830125,0.540298,0.407738,0.190822,0.415128,-0.170121,-0.429245,1.06726,-0.38013,-0.220845,0.289821,-0.235246,0.80556,-0.335785,-0.398496,0.116517,-1.26304,-0.118411,-0.973785,-0.322141,-0.295318,0.221349,0.327516,-0.444199,0.913242,-0.607881,0.197081,-0.668387,0.0142634,-0.673689,-0.663797,-0.6584,-0.674981,-0.649268,-0.662017,-0.67071,-0.674552,-0.672732,-0.658092,0.0398185,-0.386142,0.257426,0.661696,0.0900461,1.10645,0.53522,0.543586,0.396772,0.621096,-0.104834,-0.223416,1.15471,-0.292745,-0.0633225,0.306773,-0.218096,0.893051,-0.318717,-0.240706,0.203914,-1.17573,-0.545395,-1.40112,-0.749288,-0.792736,0.00509054,0.111217,-0.801168,0.626741,-0.964781,-0.159667
9.15766,0.336923,0.0166529,6,63,0,26.5393,0.224243,-0.285457,-0.360277,-0.719117,-0.016334,0.109193,-0.155473,0.560325,-0.272858,-0.431158,-0.0277293,0.361668,0.0102281,0.867337,0.442621,0.437802,0.25676,0.257555,-0.311752,-0.709856,0.745798,-0.181475,-0.349169,0.226389,-0.0760567,0.722317,-0.371208,-0.648208,0.0397662,-0.998677,-0.362784,-0.755812,-0.366242,-0.0451139,0.291629,0.420713,-0.477209,0.785529,-0.618946,0.0666206,-0.655894,0.0142953,-0.653344,-0.644024,-0.660109,-0.664562,-0.63526,-0.647646,-0.670467,-0.646913,-0.678692,-0.659713,0.0274868,-0.252651,0.242669,0.323787,0.0609102,1.26157,0.382779,0.630951,0.535144,0.537935,-0.256411,-0.445447,0.830188,-0.104406,-0.182871,0.180291,-0.0995287,0.811365,-0.403997,-0.451298,0.118167,-0.930259,-0.739108,-1.17273,-0.761198,-0.544604,0.218927,0.343353,-0.778278,0.61162,-0.91203,-0.209161
-1.96247,0.93565,0.0166529,6,127,0,30.9653,0.422564,-0.328713,-0.549065,-0.759671,-0.0875567,0.168127,-0.289744,0.618126,-0.807299,-0.749845,-0.496452,0.308105,0.108749,0.72159,0.611231,0.403099,0.0542885,0.121035,-0.174273,-0.610275,0.83891,-0.221568,-0.154874,0.349327,-0.148051,0.435617,-0.278509,-0.693095,0.210607,-0.936785,-0.459834,-0.711604,-0.398888,0.00853969,0.0644063,-0.00529452,-0.522839,0.787924,-0.413001,-0.160324,-0.830173,0.0182326,-0.827227,-0.823708,-0.819573,-0.832392,-0.821527,-0.839668,-0.834191,-0.844725,-0.814157,-0.811109,-0.026914,-0.205365,0.123408,0.527032,0.385219,1.58806,0.71244,1.02606,0.716955,0.794403,0.127169,-0.0225197,1.05959,-0.0401286,0.0876753,0.287727,-0.0883651,0.681266,-0.268765,-0.286453,0.399181,-0.80172,-0.578649,-1.04802,-0.617586,-0.353315,0.321553,0.226881,-0.655456,0.91975,-0.502811,-0.157386
-0.531396,0.635401,0.0166529,7,191,0,27.412,0.455639,0.0424706,-0.0522693,-0.139662,-0.224616,0.0595669,-0.321795,0.546602,-0.599779,-0.926829,-0.222555,-0.247284,0.0455368,0.728883,0.276969,-0.319179,-0.199247,0.150704,-0.286832,-0.61619,0.816355,-0.219304,0.188754,0.373669,-0.316975,0.134566,-0.357215,-0.569117,-0.180899,-0.858717,-0.810338,-1.05972,-0.929453,-0.257801,-0.133098,0.0039909,-0.473478,0.762094,-0.799948,-0.414169,-1.01056,0.0153006,-0.990538,-1.01835,-1.03031,-0.994442,-1.01879,-0.991618,-0.983784,-0.981813,-1.01214,-1.01465,0.544317,-0.0161735,0.509735,0.571691,0.64039,1.72207,0.793953,0.792804,0.642858,1.02026,0.37208,0.0337385,1.36688,0.230562,0.42365,0.571792,0.19229,0.749154,0.0239329,0.0867353,0.287269,-0.527817,-0.306104,-1.11371,-0.681454,-0.00530968,0.220391,0.293422,-0.376391,1.16583,-0.593046,0.0306656
-3.76641,0.639909,0.0166529,7,127,0,28.136,0.684025,-0.187841,0.0361832,-0.172572,-0.271263,0.0403829,-0.0755595,0.51754,-0.788101,-0.707944,-0.397625,-0.281577,-0.263611,0.796193,0.0545034,-0.574898,0.01063,-0.0550756,-0.426272,-0.435602,0.496482,-0.735281,0.0383231,-0.147256,-0.848629,0.329348,-0.562267,-1.06946,-0.655037,-1.14698,-0.958598,-0.846522,-1.13327,-0.515357,-0.209715,0.16219,-0.805464,0.617332,-1.02451,-0.585131,-0.946249,0.0174806,-0.974814,-0.935606,-0.960267,-0.934767,-0.976161,-0.953406,-0.956189,-0.946358,-0.948449,-0.948886,0.393562,0.223354,0.28671,0.60211,0.317855,1.76405,0.573482,0.599538,0.827586,0.795035,0.232555,0.149267,1.3313,-0.0220297,0.460404,0.293525,-0.0320881,1.24153,0.0995497,-0.139,0.0803175,-0.577403,-0.251347,-0.813428,-0.735471,-0.0805754,0.220822,0.515364,-0.62147,1.14011,-0.707896,0.01883
8.0735,0.936093,0.0166529,6,63,0,24.1481,0.667247,-0.315556,0.0100941,-0.26491,-0.34154,0.0661852,-0.510582,0.500778,-0.921535,-0.848076,-0.24012,-0.0906346,0.0058253,0.595917,0.152556,-0.350722,-0.0499412,0.145568,-0.44541,-0.692836,0.344211,-0.665569,-0.3338,0.0552978,-0.701464,0.166152,-0.851689,-0.804704,-0.331099,-1.32351,-1.21775,-0.896644,-0.623326,-0.407851,-0.275336,0.166824,-0.783417,0.494498,-0.708037,-0.93922,-0.902627,0.0133841,-0.886867,-0.900021,-0.894875,-0.904532,-0.914823,-0.906787,-0.895617,-0.900989,-0.8991,-0.907276,0.339245,0.082135,0.394486,0.748951,0.480231,1.60284,0.532947,0.885618,0.751645,0.988899,0.126401,-0.183464,1.19654,0.0336926,0.0141968,0.396159,0.112507,1.11588,-0.232528,0.183382,0.395992,-0.805148,-0.553545,-1.08126,-0.348743,-0.102049,0.0864817,0.431237,-0.762694,0.957111,-0.520335,-0.389728
5.00571,0.0384282,0.0166529,6,63,0,17.996,0.686651,-0.336068,-0.102264,-0.222128,-0.326266,0.051966,-0.337806,0.507686,-0.937005,-0.943052,-0.22149,-0.270285,-0.0873872,0.5226,0.0858531,-0.369518,0.0238137,0.15395,-0.32421,-0.736561,0.420839,-0.71906,-0.43683,-0.0144832,-0.620653,0.0272249,-0.765095,-0.872076,-0.16429,-1.17383,-1.28973,-0.899785,-0.743788,-0.673953,-0.356203,0.242155,-0.83861,0.471943,-0.866618,-0.887141,-0.89146,0.0127669,-0.894721,-0.890218,-0.925212,-0.91247,-0.890088,-0.895602,-0.895811,-0.888775,-0.895397,-0.869065,0.248233,-0.0623405,0.365578,0.546372,0.369164,1.45407,0.463853,0.803632,0.770394,0.940408,0.22539,-0.269127,1.14987,-0.136251,-0.200834,0.237214,0.0829956,0.849302,-0.247544,-0.0246183,0.445105,-0.763822,-0.586315,-1.00722,-0.412565,-0.301647,0.0245766,0.529886,-0.761152,0.960269,-0.629648,-0.304562
-1.15862,0.996462,0.0166529,6,63,0,27.2631,-0.139383,0.257215,0.648059,-0.191984,-0.26824,0.254969,-0.18868,0.613439,-1.01144,-0.750896,-0.15496,0.28375,0.176164,0.212548,0.41667,-0.124319,0.123504,0.155056,-0.076544,-0.763433,0.462943,-0.833757,-0.589321,0.145796,-0.303301,0.131403,-0.608277,-1.00065,-0.131926,-1.13407,-0.159565,-0.0290815,-0.222684,0.506004,-0.119095,0.395499,-0.151438,0.978645,-0.336278,-0.108898,-1.21715,0.024919,-1.25167,-1.23732,-1.22525,-1.22662,-1.19235,-1.23114,-1.21434,-1.21584,-1.18657,-1.19882,0.429341,0.22727,0.794031,0.784765,0.593362,1.65694,0.557041,1.09428,1.20364,1.26798,0.417153,0.0872014,1.51502,0.0981096,0.269657,0.593194,0.515668,1.25998,0.0576928,0.361043,0.821798,-0.34427,-0.082281,-0.618441,-0.4514,0.098819,0.329665,0.76776,-0.376543,1.30358,-0.43024,0.0812826
-0.296948,0.790042,0.0166529,6,63,0,31.227,-0.218889,0.303178,0.566594,-0.260547,-0.361498,0.258939,-0.0216636,0.549726,-0.614784,-0.745655,-0.219204,0.198044,0.363846,0.410162,0.343862,-0.572705,0.0243366,-0.0337009,-0.186581,-0.657138,0.57989,-0.466164,-0.211316,0.442323,-0.369609,0.304958,-0.432015,-1.09364,-0.280061,-1.18095,0.131196,0.145087,0.311527,0.370148,0.0498298,0.719447,0.220472,0.789981,-0.209951,0.186814,-1.1517,0.0116252,-1.14189,-1.16722,-1.15369,-1.15053,-1.13988,-1.15489,-1.14967,-1.14783,-1.1386,-1.14475,0.998373,0.328731,0.731191,0.798736,0.766906,1.94351,0.458527,0.825698,1.15147,1.13761,0.319576,0.160704,1.49058,0.282514,0.354459,0.622772,0.311595,1.31874,0.0429963,0.149622,0.498073,-0.623739,0.117812,-0.766709,-0.114243,-0.211465,0.283051,0.849572,-0.285105,0.941001,-0.538791,0.240904
2.62684,0.0869485,0.0166529,6,63,0,23.7323,-0.228086,0.301952,0.595614,-0.25815,-0.375274,0.252505,0.00433876,0.559619,-0.66472,-0.739957,-0.240509,0.161639,0.322626,0.396962,0.378331,-0.49823,-0.00627287,-0.0505535,-0.226336,-0.660726,0.63608,-0.519719,-0.150317,0.386083,-0.321293,0.269455,-0.44714,-1.02971,-0.257814,-1.19118,0.0865941,0.171877,0.340621,0.311574,0.0235743,0.743706,0.165393,0.844942,-0.2512,0.150823,-1.13795,0.0116091,-1.14088,-1.11411,-1.12795,-1.13107,-1.14427,-1.12924,-1.13121,-1.13438,-1.14453,-1.13634,0.947376,0.329135,0.683565,0.771589,0.71111,1.90991,0.483732,0.907228,1.10127,1.10286,0.269174,0.125743,1.55544,0.231461,0.394687,0.563681,0.376143,1.29584,0.036245,0.218602,0.523944,-0.638761,0.0678706,-0.779497,-0.106204,-0.280731,0.21195,0.825056,-0.380583,0.964284,-0.613703,0.185843
2.39962,0.0832601,0.0166529,2,6,1,17.9922,-0.233649,0.284529,0.59876,-0.228114,-0.38599,0.252165,-0.0240769,0.554552,-0.720209,-0.703867,-0.218177,0.190065,0.344721,0.343766,0.329699,-0.466612,-0.0306436,-0.114127,-0.205208,-0.635138,0.615614,-0.497426,-0.127152,0.396726,-0.286553,0.291221,-0.393846,-1.0158,-0.233806,-1.17511,0.0426795,0.152954,0.37733,0.304961,0.0224243,0.696077,0.159128,0.859251,-0.223607,0.12501,-1.12898,0.0106294,-1.12126,-1.14734,-1.14041,-1.13624,-1.11985,-1.14308,-1.14496,-1.13231,-1.12215,-1.12738,0.890172,0.355556,0.684536,0.792336,0.711652,1.84461,0.413014,0.938782,1.06078,1.02448,0.271805,0.126041,1.53322,0.24719,0.397851,0.558933,0.410335,1.3189,0.0828797,0.232598,0.542262,-0.634936,0.0542276,-0.79478,-0.0514481,-0.265901,0.224333,0.787904,-0.379182,0.997706,-0.573206,0.184286
2.78551,0.148745,0.0166529,3,8,1,17.0905,-0.224539,0.301061,0.611036,-0.220078,-0.383603,0.251139,-0.0364732,0.550384,-0.739169,-0.699233,-0.205074,0.214084,0.37476,0.346086,0.291688,-0.483205,-0.0137052,-0.123875,-0.180572,-0.635014,0.609649,-0.471892,-0.132002,0.37232,-0.298634,0.279457,-0.394161,-1.01681,-0.236702,-1.16562,0.0343896,0.134978,0.390701,0.275206,0.0109525,0.687062,0.142702,0.85474,-0.22307,0.0741848,-1.13002,0.0103095,-1.14206,-1.12642,-1.12814,-1.11727,-1.11431,-1.13118,-1.12578,-1.12508,-1.13199,-1.1235,0.88881,0.380662,0.719614,0.838586,0.765913,1.86574,0.400445,0.94052,1.09853,1.03524,0.319981,0.149016,1.54629,0.29283,0.414999,0.557701,0.418122,1.3255,0.103794,0.249107,0.559278,-0.604074,0.0606902,-0.792071,-0.0206015,-0.277834,0.228038,0.794747,-0.376921,1.00823,-0.555149,0.148452
2.78551,0.131845,0.0166529,2,6,1,34.4509,-0.224539,0.301061,0.611036,-0.220078,-0.383603,0.251139,-0.0364732,0.550384,-0.739169,-0.699233,-0.205074,0.214084,0.37476,0.346086,0.291688,-0.483205,-0.0137052,-0.123875,-0.180572,-0.635014,0.609649,-0.471892,-0.132002,0.37232,-0.298634,0.279457,-0.394161,-1.01681,-0.236702,-1.16562,0.0343896,0.134978,0.390701,0.275206,0.0109525,0.687062,0.142702,0.85474,-0.22307,0.0741848,-1.13002,0.0103095,-1.14206,-1.12642,-1.12814,-1.11727,-1.11431,-1.13118,-1.12578,-1.12508,-1.13199,-1.1235,0.88881,0.380662,0.719614,0.838586,0.765913,1.86574,0.400445,0.94052,1.09853,1.03524,0.319981,0.149016,1.54629,0.29283,0.414999,0.557701,0.418122,1.3255,0.103794,0.249107,0.559278,-0.604074,0.0606902,-0.792071,-0.0206015,-0.277834,0.228038,0.794747,-0.376921,1.00823,-0.555149,0.148452
3.58029,0.0139249,0.0166529,2,7,1,25.8855,-0.228629,0.311612,0.624451,-0.217655,-0.383842,0.249992,-0.0252806,0.550779,-0.742347,-0.710808,-0.219897,0.222761,0.363228,0.348543,0.288483,-0.488691,-0.0119604,-0.1319,-0.177524,-0.635738,0.625357,-0.462676,-0.130849,0.380194,-0.30518,0.269181,-0.394259,-1.01878,-0.250589,-1.16581,0.045727,0.129266,0.393308,0.282236,0.0102564,0.692429,0.146297,0.860832,-0.223402,0.084859,-1.12834,0.0102825,-1.13231,-1.12067,-1.13409,-1.12907,-1.11407,-1.12837,-1.13532,-1.12978,-1.13529,-1.12276,0.889149,0.373566,0.707869,0.854066,0.759734,1.87035,0.40372,0.939728,1.10347,1.03044,0.328451,0.151283,1.56906,0.309,0.421666,0.57347,0.419804,1.32235,0.111786,0.253103,0.552363,-0.597434,0.0693504,-0.801055,-0.0209443,-0.272539,0.220872,0.793576,-0.377648,1.00912,-0.559685,0.155175
2.28822,0.207761,0.0166529,3,11,1,22.145,-0.229471,0.310202,0.609105,-0.217635,-0.381904,0.251324,-0.0331298,0.551044,-0.738281,-0.701959,-0.209689,0.222906,0.360958,0.349317,0.293692,-0.487761,-0.0116783,-0.125878,-0.170577,-0.644216,0.616735,-0.447055,-0.120586,0.389969,-0.318968,0.269758,-0.393789,-1.01317,-0.246012,-1.16095,0.0511265,0.125411,0.396692,0.280113,0.0188538,0.701241,0.136255,0.870553,-0.203398,0.0985118,-1.13047,0.0102334,-1.13229,-1.11264,-1.1435,-1.13537,-1.12532,-1.13101,-1.14185,-1.13018,-1.12168,-1.12589,0.890928,0.380296,0.719345,0.849191,0.756224,1.87198,0.406514,0.936802,1.10407,1.03655,0.333605,0.144782,1.54667,0.311724,0.422734,0.570675,0.39076,1.30861,0.0981064,0.245883,0.543886,-0.604446,0.0741495,-0.800693,-0.0159497,-0.274938,0.235709,0.809179,-0.38293,1.0228,-0.53587,0.170586
2.28822,0.0331823,0.0166529,2,7,1,22.3568,-0.229471,0.310202,0.609105,-0.217635,-0.381904,0.251324,-0.0331298,0.551044,-0.738281,-0.701959,-0.209689,0.222906,0.360958,0.349317,0.293692,-0.487761,-0.0116783,-0.125878,-0.170577,-0.644216,0.616735,-0.447055,-0.120586,0.389969,-0.318968,0.269758,-0.393789,-1.01317,-0.246012,-1.16095,0.0511265,0.125411,0.396692,0.280113,0.0188538,0.701241,0.136255,0.870553,-0.203398,0.0985118,-1.13047,0.0102334,-1.13229,-1.11264,-1.1435,-1.13537,-1.12532,-1.13101,-1.14185,-1.13018,-1.12168,-1.12589,0.890928,0.380296,0.719345,0.849191,0.756224,1.87198,0.406514,0.936802,1.10407,1.03655,0.333605,0.144782,1.54667,0.311724,0.422734,0.570675,0.39076,1.30861,0.0981064,0.245883,0.543886,-0.604446,0.0741495,-0.800693,-0.0159497,-0.274938,0.235709,0.809179,-0.38293,1.0228,-0.53587,0.170586
0.784785,0.00283022,0.0166529,2,5,1,32.9935,-0.239506,0.313978,0.6045,-0.218853,-0.381674,0.254711,-0.0306351,0.549106,-0.738872,-0.704012,-0.219534,0.219238,0.361121,0.337651,0.293353,-0.488376,-0.0254339,-0.127787,-0.169384,-0.650883,0.614319,-0.442127,-0.12131,0.398595,-0.316679,0.263465,-0.381957,-1.0059,-0.245801,-1.15861,0.0528831,0.11302,0.39883,0.288337,0.0354857,0.70162,0.14497,0.87648,-0.197027,0.0940533,-1.13175,0.010122,-1.11735,-1.11417,-1.14575,-1.14473,-1.13128,-1.13051,-1.13584,-1.14594,-1.12517,-1.13428,0.893758,0.378456,0.713342,0.838934,0.753476,1.86734,0.399897,0.936193,1.09404,1.03834,0.331821,0.142043,1.53636,0.30886,0.417885,0.56832,0.381748,1.29435,0.0987694,0.248597,0.536286,-0.609771,0.0679074,-0.820511,-0.0215476,-0.277901,0.254839,0.812123,-0.378349,1.02772,-0.533745,0.161637
1.63007,0.405151,0.0166529,3,8,1,24.2907,-0.247538,0.312051,0.606562,-0.212849,-0.380291,0.253002,-0.0331961,0.546622,-0.73408,-0.706025,-0.230117,0.219529,0.353823,0.330451,0.29415,-0.487004,-0.0251132,-0.11276,-0.186791,-0.65895,0.611447,-0.437942,-0.13833,0.402035,-0.323673,0.269075,-0.374358,-1.02031,-0.260434,-1.1577,0.0477307,0.110392,0.400052,0.298701,0.0439721,0.719125,0.147843,0.880445,-0.187594,0.0945122,-1.13101,0.0101555,-1.12833,-1.10459,-1.13861,-1.1359,-1.12225,-1.12665,-1.14377,-1.13652,-1.13567,-1.13512,0.880588,0.36126,0.687332,0.827291,0.734281,1.84176,0.390619,0.921143,1.07826,1.0371,0.302124,0.119056,1.52392,0.304104,0.391906,0.565711,0.36679,1.29001,0.0991931,0.222643,0.5126,-0.617071,0.0582265,-0.824231,-0.0232768,-0.269174,0.255699,0.822395,-0.37884,1.02509,-0.528352,0.156591
1.63007,1.17503e-05,0.0166529,2,5,1,24.0582,-0.247538,0.312051,0.606562,-0.212849,-0.380291,0.253002,-0.0331961,0.546622,-0.73408,-0.706025,-0.230117,0.219529,0.353823,0.330451,0.29415,-0.487004,-0.0251132,-0.11276,-0.186791,-0.65895,0.611447,-0.437942,-0.13833,0.402035,-0.323673,0.269075,-0.374358,-1.02031,-0.260434,-1.1577,0.0477307,0.110392,0.400052,0.298701,0.0439721,0.719125,0.147843,0.880445,-0.187594,0.0945122,-1.13101,0.0101555,-1.12833,-1.10459,-1.13861,-1.1359,-1.12225,-1.12665,-1.14377,-1.13652,-1.13567,-1.13512,0.880588,0.36126,0.687332,0.827291,0.734281,1.84176,0.390619,0.921143,1.07826,1.0371,0.302124,0.119056,1.52392,0.304104,0.391906,0.565711,0.36679,1.29001,0.0991931,0.222643,0.5126,-0.617071,0.0582265,-0.824231,-0.0232768,-0.269174,0.255699,0.822395,-0.37884,1.02509,-0.528352,0.156591
1.86587,0.00327108,0.0166529,1,3,0,19.6193,-0.25148,0.304501,0.605799,-0.207073,-0.380401,0.250724,-0.0405943,0.546285,-0.72352,-0.702125,-0.232631,0.215484,0.339336,0.310334,0.28817,-0.488494,-0.0244994,-0.109099,-0.165276,-0.650253,0.595827,-0.431914,-0.138635,0.406354,-0.327464,0.272976,-0.374102,-1.01443,-0.270384,-1.15021,0.0481705,0.11741,0.416427,0.289261,0.038838,0.717767,0.153301,0.885899,-0.193108,0.0905042,-1.12776,0.0100179,-1.12748,-1.1023,-1.12661,-1.13527,-1.12113,-1.1264,-1.13904,-1.12806,-1.13738,-1.12622,0.873051,0.349256,0.666521,0.811911,0.706043,1.80117,0.373155,0.903847,1.06063,1.02253,0.309918,0.109415,1.49906,0.300837,0.379893,0.562918,0.356039,1.28469,0.0924266,0.217014,0.493363,-0.61894,0.0582849,-0.817867,-0.00740867,-0.276812,0.24319,0.813631,-0.376269,1.0255,-0.5367,0.149866
2.50609,0.143008,0.0166529,2,7,1,30.2287,-0.248255,0.305703,0.603715,-0.20868,-0.38329,0.251998,-0.0278986,0.548348,-0.721146,-0.699303,-0.228068,0.219161,0.343201,0.293652,0.302516,-0.495021,-0.0194362,-0.125963,-0.166913,-0.638032,0.621398,-0.410029,-0.130924,0.406529,-0.3281,0.266857,-0.357612,-1.00921,-0.287954,-1.15391,0.0635088,0.102401,0.415178,0.296778,0.0181362,0.708744,0.140963,0.889121,-0.17163,0.0872858,-1.12472,0.010384,-1.11381,-1.126,-1.11639,-1.12133,-1.10859,-1.12765,-1.11581,-1.13206,-1.13462,-1.12549,0.889685,0.362827,0.680046,0.824142,0.716086,1.79731,0.392172,0.910659,1.07607,1.01639,0.315284,0.129539,1.52868,0.325476,0.388102,0.562102,0.358414,1.28345,0.110278,0.228145,0.478783,-0.621414,0.0781712,-0.835508,-0.00740547,-0.268492,0.226621,0.807917,-0.388788,1.033,-0.51399,0.15094
4.53146,0.00909458,0.0166529,2,4,1,17.4757,-0.270438,0.316625,0.602,-0.201559,-0.38257,0.25163,-0.0253929,0.547973,-0.719671,-0.680261,-0.19601,0.184943,0.338933,0.278426,0.332271,-0.474548,0.000214625,-0.123597,-0.158685,-0.628696,0.629464,-0.396768,-0.151025,0.397875,-0.339131,0.266057,-0.369455,-1.00964,-0.272906,-1.15113,0.065196,0.097405,0.410828,0.289089,0.0306593,0.697933,0.116924,0.860532,-0.172046,0.121477,-1.13182,0.00999929,-1.11693,-1.12844,-1.13254,-1.12589,-1.13764,-1.1265,-1.13257,-1.12089,-1.13705,-1.13393,0.877298,0.368932,0.699562,0.777636,0.700071,1.76853,0.410606,0.917551,1.08283,1.00577,0.311559,0.126597,1.51202,0.314336,0.34411,0.53003,0.322968,1.25772,0.0744321,0.202482,0.469371,-0.642653,0.064016,-0.854558,-0.0267773,-0.29104,0.223252,0.781419,-0.427543,0.988534,-0.529473,0.169301
